artist_name,album_name,album_release_date,track_name,track_release_date,duration_ms,popularity,danceability,energy,acousticness,instrumentalness,valence,tempo,liveness,loudness,speechiness,audio_type,lyrics_full,lyrics_cleaned,spotify_url
Eraserheads,Huling El Bimbo (Live at 2022 The Eraserheads Reunion Concert),22/12/2022,Minsan - Live at 2022 The Eraserheads Reunion Concert,15/03/2024,286002,21,0.302,0.895,0.00899,0.00203,0.268,139.399,0.39,-7.257,0.0827,live,Not available,Not available,https://open.spotify.com/track/4rua8T4oYhImJDnT3f8L9h
Eraserheads,Huling El Bimbo (Live at 2022 The Eraserheads Reunion Concert),22/12/2022,Alapaap - Live at 2022 The Eraserheads Reunion Concert,15/03/2024,325248,21,0.213,0.862,0.0194,0.000414,0.184,151.074,0.122,-7.333,0.123,live,Not available,Not available,https://open.spotify.com/track/39VBLcMPWVjZpFrG4wxoZj
Eraserheads,Huling El Bimbo (Live at 2022 The Eraserheads Reunion Concert),22/12/2022,Huling El Bimbo - Live at 2022 The Eraserheads Reunion Concert,15/03/2024,573149,23,0.266,0.87,0.00434,0.00938,0.241,83.186,0.351,-6.694,0.0498,live,Not available,Not available,https://open.spotify.com/track/3yd2yy3O9cygwHy5GKbRs9
Eraserheads,Circus (25th Anniversary Remastered),15/11/2019,Bato,3/2/2024,245173,23,0.358,0.97,0.000156,0.00418,0.517,120.843,0.399,-13.703,0.0689,studio,"'Sang linggong wala sa bahay
Pare ayoko ng mag-aral
Hinahanap na ako ni nanay
'Di malaman ang gagawin
Paghawak-hawak ng gitara
Ba't 'di mo matapos-tapos ang kanta?
Nakatira sa kakilala
Hoy, pahiram naman ng tuwalya mo
Hoy, hoy, hoy, bato na naman
Asan na bang barkada't kaibigan
Wala ba tayong gimik d'yan?
Asan na ba kayo, pautang naman","Sang linggong wala sa bahay
Pare ayoko ng mag-aral
Hinahanap na ako ni nanay
'Di malaman ang gagawin
Paghawak-hawak ng gitara
Ba't 'di mo matapos-tapos ang kanta?
Nakatira sa kakilala
Hoy, pahiram naman ng tuwalya mo
Hoy, hoy, hoy, bato na naman
Asan na bang barkada't kaibigan
Wala ba tayong gimik d'yan?
Asan na ba kayo, pautang naman",https://open.spotify.com/track/6VWq9Q8uToSOe75hCJp38C
Eraserheads,Circus (25th Anniversary Remastered),15/11/2019,Sembreak,1/11/1994,242493,40,0.46,0.87,0.00265,0,0.762,139.973,0.605,-12.109,0.0513,studio,"[Intro]
Dear kim, kamustang bakasyon mo?
Ako, eto pa rin nababato
Bad trip talaga 'tong Meralco
Bakit brownout pa rin dito!?
[Verse 1]
Walang silbi sa bahay
Kundi bumabad sa telepono
O, kaya'y kasama ang buong barkada
Nakatambay sa may kanto
[Chorus]
Naalala kita, pag umuulan (Sembreak)
Naalala kita, pag giniginaw (Sembreak)
Naalala kita, pag kakain na (Sembreak)
Naalala kita, ilang bukas pa ba
Bago tayo ay magkita?
Ako'y naiinit na, bawat oras, binibilang
Sabik na masilayan ka
[Verse 2]
Sira pa rin ang bisikleta
May gas, wala namang kotse
Naghihintay ng ulan
Basketball sa banyo
Sana ay may pasok na para at least
Meron akong baon
Cutting classes, dating raket
Rock and roll, buong taon!
[Chorus]
Naalala kita, pag umuulan (Sembreak)
Naalala kita, pag giniginaw (Sembreak)
Naalala kita, pag kakain na (Sembreak)
Naalala kita, ilang bukas pa ba
Bago tayo ay magkita?
Ako'y naiinit na, bawat oras, binibilang
Sabik na masilayan ka
[Verse 3]
Walang kayakap, kundi gitara
Nangangati sa kaiisip sa'yo
Hanggang sa mabutas 'tong maong ko
Tsaka, bibili uli ng bago
Hanggang dito na lang ang liham ko
Salamat sa atensyon mo
Tsaka na lang pala ang utang ko
Pag nakagkita na lang uli tayo, oh
[Chorus]
Naalala kita, pag umuulan (Sembreak)
Naalala kita, pag giniginaw (Sembreak)
Naalala kita, pag kakain na (Sembreak)
Naalala kita, ilang bukas pa ba
Bago tayo ay magkita?
Ako'y naiinit na, bawat oras, binibilang
Sabik na masilayan ka
[Outro]
Naalala kita (Sembreak), Naalala kita (Sembreak)
Naalala kita (Sembreak), Naalala kita (Sembreak)
Naalala kita (Sembreak), Naalala kita (Sembreak)
Naalala kita (Sembreak), Naalala kita","
Dear kim, kamustang bakasyon mo?
Ako, eto pa rin nababato
Bad trip talaga 'tong Meralco
Bakit brownout pa rin dito!?

Walang silbi sa bahay
Kundi bumabad sa telepono
O, kaya'y kasama ang buong barkada
Nakatambay sa may kanto

Naalala kita, pag umuulan (Sembreak)
Naalala kita, pag giniginaw (Sembreak)
Naalala kita, pag kakain na (Sembreak)
Naalala kita, ilang bukas pa ba
Bago tayo ay magkita?
Ako'y naiinit na, bawat oras, binibilang
Sabik na masilayan ka

Sira pa rin ang bisikleta
May gas, wala namang kotse
Naghihintay ng ulan
Basketball sa banyo
Sana ay may pasok na para at least
Meron akong baon
Cutting classes, dating raket
Rock and roll, buong taon!

Naalala kita, pag umuulan (Sembreak)
Naalala kita, pag giniginaw (Sembreak)
Naalala kita, pag kakain na (Sembreak)
Naalala kita, ilang bukas pa ba
Bago tayo ay magkita?
Ako'y naiinit na, bawat oras, binibilang
Sabik na masilayan ka

Walang kayakap, kundi gitara
Nangangati sa kaiisip sa'yo
Hanggang sa mabutas 'tong maong ko
Tsaka, bibili uli ng bago
Hanggang dito na lang ang liham ko
Salamat sa atensyon mo
Tsaka na lang pala ang utang ko
Pag nakagkita na lang uli tayo, oh

Naalala kita, pag umuulan (Sembreak)
Naalala kita, pag giniginaw (Sembreak)
Naalala kita, pag kakain na (Sembreak)
Naalala kita, ilang bukas pa ba
Bago tayo ay magkita?
Ako'y naiinit na, bawat oras, binibilang
Sabik na masilayan ka

Naalala kita (Sembreak), Naalala kita (Sembreak)
Naalala kita (Sembreak), Naalala kita (Sembreak)
Naalala kita (Sembreak), Naalala kita (Sembreak)
Naalala kita (Sembreak), Naalala kita",https://open.spotify.com/track/6g5obKN94RJAjha3luUExe
Eraserheads,Circus (25th Anniversary Remastered),15/11/2019,Alapaap,1/11/1994,263000,60,0.331,0.898,0.00335,0.00156,0.304,153.252,0.108,-12.076,0.0674,studio,"[Intro]
May isang umaga
Na tayo'y magsasama
Haya at halina sa alapaap
Oh, anong sarap, ha
[Verse 1]
Hanggang sa dulo ng mundo
Hanggang maubos ang ubo
Hanggang gumulong ang luha
Hanggang mahulog ang tala
[Chorus]
Masdan mo aking mata
'Di mo ba nakikita?
Ako ngayo'y lumilipad at nasa langit na
Gusto mo bang sumama?
[Verse 2]
'Di mo na kailangan
Ang magtago't mahiya
'Di mo na kailangan
Nang humanap ng iba
[Chorus]
Kalimutan lang muna
Ang lahat ng problema
Huminga ka nang malalim at tayo'y lalarga na
Handa na bang gumala?
[Interlude]
Pap-pa-rap-pap-pa-rap-pa
Pap-pa-rap-pap-pa-rap-pa
Pa, pa, pa, pa (Pa, pa, pa, pa)
La, la, la
Ooh, ooh, ooh
[Verse 3]
Ang daming bawal sa mundo (Ang daming bawal sa mundo)
Sinasakal nila tayo (Sinasakal nila tayo)
Buksan ang puso at isipan (Buksan ang puso at isipan)
Paliparin ang kamalayan (Paliparin)
[Chorus]
Masdan mo aking mata
'Di mo ba nakikita?
Ako'y lumilipad at nasa alapaap na
[Outro]
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Sumama?","
May isang umaga
Na tayo'y magsasama
Haya at halina sa alapaap
Oh, anong sarap, ha

Hanggang sa dulo ng mundo
Hanggang maubos ang ubo
Hanggang gumulong ang luha
Hanggang mahulog ang tala

Masdan mo aking mata
'Di mo ba nakikita?
Ako ngayo'y lumilipad at nasa langit na
Gusto mo bang sumama?

'Di mo na kailangan
Ang magtago't mahiya
'Di mo na kailangan
Nang humanap ng iba

Kalimutan lang muna
Ang lahat ng problema
Huminga ka nang malalim at tayo'y lalarga na
Handa na bang gumala?

Pap-pa-rap-pap-pa-rap-pa
Pap-pa-rap-pap-pa-rap-pa
Pa, pa, pa, pa (Pa, pa, pa, pa)
La, la, la
Ooh, ooh, ooh

Ang daming bawal sa mundo (Ang daming bawal sa mundo)
Sinasakal nila tayo (Sinasakal nila tayo)
Buksan ang puso at isipan (Buksan ang puso at isipan)
Paliparin ang kamalayan (Paliparin)

Masdan mo aking mata
'Di mo ba nakikita?
Ako'y lumilipad at nasa alapaap na

Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Gusto mo bang (Gusto mo bang)
Sumama?",https://open.spotify.com/track/0GGfPhGuWC2JGc7hlvjLXa
Eraserheads,Circus (25th Anniversary Remastered),15/11/2019,Hey Jay,1994,279000,34,0.452,0.77,0.0429,5.28E-06,0.926,133.995,0.144,-13.685,0.054,studio,"[Verse 1]
Hey Jay, nabugbog ka na naman daw kahapon
Hey Jay, ba't kasi pumunta ka pa sa lugar na 'yon?
Alam mo namang galit sila sa tulad mo
Alam mo namang 'di ka nila maiintindihan
[Chorus]
Hey just look to the left and just look to the right
Makikita mo naman na hindi pantay-pantay na
He-he-he-hey Jay
Everything's gonna be okay (Everything's gonna be okay)
Everything's gonna be okay (Everything's gonna be okay)
[Verse 2]
Hey Jay, nag-away na naman kayo ng tatay mo
Hey Jay, wala raw siyang anak na tulad mo
Alam niya namang wala kang kasalanan
Alam niya namang pinanganak ka nang ganyan
[Chorus]
You can get it all up
You can get it all down
Ipagdasal na lang natin na balang araw ay
He-he-he-hey Jay
He-he-he-hey Jay
He-he-he-hey Jay
Everything's gonna be okay (Everything's gonna be okay)
Everything's gonna be okay (Everything's gonna be okay)
[Bridge]
Bakit ba sila ganyan?
Puno ng galit ang isipan?
Ba't ba tayo ganito?
Walang galang sa kapwa tao
Tao, tao
[Verse 3]
Hey Jay, sa'n ka na ngayon pupunta?
Hey Jay, kailangan lang ay magtiis ka
Alam mo namang may iba ka pang magagawa
Alam mo namang ang mahalaga ay nabubuhay ka
[Chorus]
Jay, whatever you are and wherever you will go
Isip-isipin mo na lang na may nagmamahal sa 'yo
Now he-he-he-hey Jay
Be happy and be gay
He-he-he-hey Jay
We still love you anyway (We still love you anyway)
We still love you anyway (We still love you anyway)
We still love you anyway (We still love you anyway)
We still love you anyway (We still love you anyway)
[Post-Chorus]
Sha-na-na-na, he-he-he-hey
Sha-na-na-na, he-he-he-hey
Sha-na-na-na, he-he-he-hey
Sha-na-na-na, he-he-he-hey
[Outro]
Hoo, hoo
Hoo, hoo, hoo
Hoo, hoo, hoo
He-he-he-hey
Do it, do it, baby
Ah
Feels so good
Ha, ha, ha, yeah, yeah","
Hey Jay, nabugbog ka na naman daw kahapon
Hey Jay, ba't kasi pumunta ka pa sa lugar na 'yon?
Alam mo namang galit sila sa tulad mo
Alam mo namang 'di ka nila maiintindihan

Hey just look to the left and just look to the right
Makikita mo naman na hindi pantay-pantay na
He-he-he-hey Jay
Everything's gonna be okay (Everything's gonna be okay)
Everything's gonna be okay (Everything's gonna be okay)

Hey Jay, nag-away na naman kayo ng tatay mo
Hey Jay, wala raw siyang anak na tulad mo
Alam niya namang wala kang kasalanan
Alam niya namang pinanganak ka nang ganyan

You can get it all up
You can get it all down
Ipagdasal na lang natin na balang araw ay
He-he-he-hey Jay
He-he-he-hey Jay
He-he-he-hey Jay
Everything's gonna be okay (Everything's gonna be okay)
Everything's gonna be okay (Everything's gonna be okay)

Bakit ba sila ganyan?
Puno ng galit ang isipan?
Ba't ba tayo ganito?
Walang galang sa kapwa tao
Tao, tao

Hey Jay, sa'n ka na ngayon pupunta?
Hey Jay, kailangan lang ay magtiis ka
Alam mo namang may iba ka pang magagawa
Alam mo namang ang mahalaga ay nabubuhay ka

Jay, whatever you are and wherever you will go
Isip-isipin mo na lang na may nagmamahal sa 'yo
Now he-he-he-hey Jay
Be happy and be gay
He-he-he-hey Jay
We still love you anyway (We still love you anyway)
We still love you anyway (We still love you anyway)
We still love you anyway (We still love you anyway)
We still love you anyway (We still love you anyway)

Sha-na-na-na, he-he-he-hey
Sha-na-na-na, he-he-he-hey
Sha-na-na-na, he-he-he-hey
Sha-na-na-na, he-he-he-hey

Hoo, hoo
Hoo, hoo, hoo
Hoo, hoo, hoo
He-he-he-hey
Do it, do it, baby
Ah
Feels so good
Ha, ha, ha, yeah, yeah",https://open.spotify.com/track/77iPHNWpTtjrUYYwa5gaky
Eraserheads,Circus (25th Anniversary Remastered),15/11/2019,Minsan,1/11/1994,254333,52,0.482,0.789,0.00742,2.02E-06,0.57,144.107,0.117,-13.679,0.0457,studio,"[Verse 1]
Minsan sa may Kalayaan tayo'y nagkatagpuan
May mga sariling gimik
At kaniya-kaniyang hangad sa buhay
Sa ilalim ng iisang bubong
Mga sikretong ibinubulong
Kahit na anong mangyari
Kahit na saan ka man patungo
[Pre-Chorus]
Ngunit ngayon
Kay bilis maglaho ng kahapon
Sana'y 'wag kalimutan
Ang ating mga pinagsamahan
[Chorus]
At kung sakaling gipitin
Ay laging iisipin na
Minsan tayo ay naging
Tunay na magkaibigan
[Instrumental Break]
[Verse 2]
Minsan ay parang wala nang bukas sa buhay natin
Inuman hanggang sa magdamag
Na para bang tayo'y mauubusan
Sa ilalim ng bilog na buwan
Mga tiyan nati'y walang laman
Ngunit kahit na walang pera
Ang bawat gabi'y anong saya
[Pre-Chorus]
Ngunit ngayon
Kay bilis maglaho ng kahapon
Sana'y 'wag kalimutan
Ang ating mga pinagsamahan
[Chorus]
At kung sakaling gipitin
Ay laging iisipin na
Minsan tayo ay naging
Tunay na magkaibigan
[Verse 3]
Minsan ay hindi mo na alam ang nangyayari
Kahit na anong gawin
Lahat ng bagay ay mayro'ng hangganan
Dahil ngayon, tayo ay nilimot ng kahapon
'Di na mapipilitang buhayin ang ating pinagsamahan
[Outro]
Ngunit kung sakaling mapadaan
Baka ikaw ay aking tawagan
Dahil minsan tayo ay naging
Tunay na magkaibigan","
Minsan sa may Kalayaan tayo'y nagkatagpuan
May mga sariling gimik
At kaniya-kaniyang hangad sa buhay
Sa ilalim ng iisang bubong
Mga sikretong ibinubulong
Kahit na anong mangyari
Kahit na saan ka man patungo

Ngunit ngayon
Kay bilis maglaho ng kahapon
Sana'y 'wag kalimutan
Ang ating mga pinagsamahan

At kung sakaling gipitin
Ay laging iisipin na
Minsan tayo ay naging
Tunay na magkaibigan


Minsan ay parang wala nang bukas sa buhay natin
Inuman hanggang sa magdamag
Na para bang tayo'y mauubusan
Sa ilalim ng bilog na buwan
Mga tiyan nati'y walang laman
Ngunit kahit na walang pera
Ang bawat gabi'y anong saya

Ngunit ngayon
Kay bilis maglaho ng kahapon
Sana'y 'wag kalimutan
Ang ating mga pinagsamahan

At kung sakaling gipitin
Ay laging iisipin na
Minsan tayo ay naging
Tunay na magkaibigan

Minsan ay hindi mo na alam ang nangyayari
Kahit na anong gawin
Lahat ng bagay ay mayro'ng hangganan
Dahil ngayon, tayo ay nilimot ng kahapon
'Di na mapipilitang buhayin ang ating pinagsamahan

Ngunit kung sakaling mapadaan
Baka ikaw ay aking tawagan
Dahil minsan tayo ay naging
Tunay na magkaibigan",https://open.spotify.com/track/4iuAGPs5hlZqsKsS0ZnyWB
Eraserheads,Circus (25th Anniversary Remastered),15/11/2019,Punk Zappa,1/11/1994,111333,18,0.66,0.838,0.987,0,0,0,0.835,-14.687,0.84,studio,"[Spoken]
Oy! I'm Punk Zappa
And my hobbies are listening to radio
Reading the song hits
And eating b-bloody fish balls","
Oy! I'm Punk Zappa
And my hobbies are listening to radio
Reading the song hits
And eating b-bloody fish balls",https://open.spotify.com/track/5JvXHaqchNppElX7JaS4Nc
Eraserheads,Circus (25th Anniversary Remastered),15/11/2019,Insomya,1/11/1994,121826,23,0.198,0.986,9.74E-05,2.49E-06,0.53,169.469,0.227,-10.713,0.0577,studio,Lyric element not found,Lyric element not found,https://open.spotify.com/track/2NUD4FI3nNERL0eEWMQAAs
Eraserheads,Circus (25th Anniversary Remastered),15/11/2019,With A Smile,16/08/2024,278173,67,0.328,0.63,0.346,3.22E-06,0.329,150.239,0.175,-9.81,0.0328,studio,"[Chorus]
Lift your head, baby, don't be scared
Of the things that could go wrong along the way
You'll get by with a smile
You can't win at everything but you can try
[Verse 1]
Baby, you don't have to worry
'Cause there ain't no need to hurry
No one ever said that there's an easy way
When they're closing all their doors
And they don't want you anymore
It sounds funny but I'll say it anyway
[Chorus]
Girl, I'll stay through the bad times
Even if I have to fetch you everyday
We'll get by with a smile
You can never be too happy in this life
[Verse 2]
'Cause in a world where everybody
Hates a happy ending story
It's a wonder love can make the world go round
But don't let it bring you down
And turn your face into a frown
Get along with a little prayer and a song
[Bridge]
(Too, doo-doo-doo)
Let me hear you sing it
(Too, doo-doo-doo)
[Verse 2]
'Cause in a world where everybody
Hates a happy ending story
It's a wonder love can make the world go round
But don't let it bring you down
And turn your face into a frown
Get along with a little prayer and a song
[Chorus]
Lift your head, baby, don't be scared
Of the things that could go wrong along the way
You'll get by with a smile
So now it's time to kiss away those tears, goodbye
[Outro]
(Too, doo-doo-doo)
Let me hear you sing it
(Too, doo-doo-doo)
With a smile","
Lift your head, baby, don't be scared
Of the things that could go wrong along the way
You'll get by with a smile
You can't win at everything but you can try

Baby, you don't have to worry
'Cause there ain't no need to hurry
No one ever said that there's an easy way
When they're closing all their doors
And they don't want you anymore
It sounds funny but I'll say it anyway

Girl, I'll stay through the bad times
Even if I have to fetch you everyday
We'll get by with a smile
You can never be too happy in this life

'Cause in a world where everybody
Hates a happy ending story
It's a wonder love can make the world go round
But don't let it bring you down
And turn your face into a frown
Get along with a little prayer and a song

(Too, doo-doo-doo)
Let me hear you sing it
(Too, doo-doo-doo)

'Cause in a world where everybody
Hates a happy ending story
It's a wonder love can make the world go round
But don't let it bring you down
And turn your face into a frown
Get along with a little prayer and a song

Lift your head, baby, don't be scared
Of the things that could go wrong along the way
You'll get by with a smile
So now it's time to kiss away those tears, goodbye

(Too, doo-doo-doo)
Let me hear you sing it
(Too, doo-doo-doo)
With a smile",https://open.spotify.com/track/1NopgVCMVhCKIm64tF7auX
Eraserheads,Circus (25th Anniversary Remastered),15/11/2019,Alkohol,1/1/2009,173333,26,0.36,0.907,5.18E-05,0.159,0.619,65.83,0.125,-12.182,0.0616,studio,"[Intro]
Chu-rut, chut-chu-ru-rut
Chut-chu-ru-rut
Chut-chu-ru-rut
Chut-chu-ru, chut-chu-ru, chut-chu-ru
[Verse 1]
'Di mapigil paggalaw, nagwawala, nagdadabog
Hoy pare, dahan-dahan lang, muntik ka nang mahulog
May taong bumubulong, meron ding sumisigaw
Meron pang nag-Iingles na parang Kanong hilaw
Bigla na lang natutulala, umiiyak, tumatawa
Meron ding nagnanakaw at nawawalan ng pera
[Pre-Chorus]
Sumusuray 'pag lumakad, nadadapa, nauuntog
'Pag dalawin ng antok, kahit saan natutulog
May taong naggagalas, parang luko-luko
Kung saan ka man abutin, CR mo ang buong mundo
[Chorus]
Alkohol, alkohol, utak mo'y buhol-buhol (Chu-rut, chut-chu-ru-rut)
Alkohol, alkohol, utak mo'y buhol-buhol (Chut, chut-chu-ru-rut, chut-chu-ru-rut)
Alkohol, alkohol, alkohol (Chut-chu-ru, chut-chu-ru, chut-chu-ru)
[Post-Chorus]
Uh
Yeah
[Verse 2]
'Di mapigil ang bibig, pati sikreto nasasabi
Nasusuka, kumakanta, napapraning sa isang tabi
""Kaya ko pa, kaya pa,"" 'yan ang laging sagot niya
Nananaginip nang gising, pumupungay ang mata
Konting alak nalulunod, lumalakas ang loob
Ume-ekis, gumagapang, natitisod, sumusubsob
[Pre-Chorus]
Labo-labo, sari-sari, may naghahanap ng away
Binabangungot nang gising, meron ding namamatay
Lumiliwanag, dumidilim, bumabait, tumatapang
Umiikot ang tingin, utak mo'y kinakalawang
[Chorus]
Alkohol, alkohol, utak mo'y buhol-buhol (Chu-rut, chut-chu-ru-rut)
Alkohol, alkohol, utak mo'y buhol-buhol (Chut, chut-chu-ru-rut, chut-chu-ru-rut)
Alkohol, alkohol, alkohol (Chut-chu-ru, chut-chu-ru, chut-chu-ru)
[Post-Chorus]
Uh
Uh
Uh
Uh
[Pre-Chorus]
Lumiliwanag, dumidilim, nadadapa, nauuntog
'Pag dalawin ng antok, kahit saan natutulog
At may hangover pa, paggising masakit ang ulo
Paano ba ako nakauwi? Shit, kailangan ko ng yelo
[Chorus]
Alkohol, alkohol, utak mo'y buhol-buhol (Chu-rut, chut-chu-ru-rut) (Hoy, hoy)
Alkohol, alkohol, utak mo'y buhol-buhol (Chut, chut-chu-ru-rut, chut-chu-ru-rut) (Yeah)
Alkohol, alkohol, utak mo'y buhol-buhol (Chu-rut, chut-chu-ru-rut) (Hoy, hoy)
Alkohol, alkohol, utak mo'y buhol-buhol (Chut, chut-chu-ru-rut, chut-chu-ru-rut) (Yeah)
Alkohol, alkohol, alkohol, alkohol, alkohol (Chut-chu-ru, chut-chu-ru, chut-chu-ru) (Hoy, yeah, yeah, hoy)
[Outro]
[Non-Lyrical Vocals]","
Chu-rut, chut-chu-ru-rut
Chut-chu-ru-rut
Chut-chu-ru-rut
Chut-chu-ru, chut-chu-ru, chut-chu-ru

'Di mapigil paggalaw, nagwawala, nagdadabog
Hoy pare, dahan-dahan lang, muntik ka nang mahulog
May taong bumubulong, meron ding sumisigaw
Meron pang nag-Iingles na parang Kanong hilaw
Bigla na lang natutulala, umiiyak, tumatawa
Meron ding nagnanakaw at nawawalan ng pera

Sumusuray 'pag lumakad, nadadapa, nauuntog
'Pag dalawin ng antok, kahit saan natutulog
May taong naggagalas, parang luko-luko
Kung saan ka man abutin, CR mo ang buong mundo

Alkohol, alkohol, utak mo'y buhol-buhol (Chu-rut, chut-chu-ru-rut)
Alkohol, alkohol, utak mo'y buhol-buhol (Chut, chut-chu-ru-rut, chut-chu-ru-rut)
Alkohol, alkohol, alkohol (Chut-chu-ru, chut-chu-ru, chut-chu-ru)

Uh
Yeah

'Di mapigil ang bibig, pati sikreto nasasabi
Nasusuka, kumakanta, napapraning sa isang tabi
""Kaya ko pa, kaya pa,"" 'yan ang laging sagot niya
Nananaginip nang gising, pumupungay ang mata
Konting alak nalulunod, lumalakas ang loob
Ume-ekis, gumagapang, natitisod, sumusubsob

Labo-labo, sari-sari, may naghahanap ng away
Binabangungot nang gising, meron ding namamatay
Lumiliwanag, dumidilim, bumabait, tumatapang
Umiikot ang tingin, utak mo'y kinakalawang

Alkohol, alkohol, utak mo'y buhol-buhol (Chu-rut, chut-chu-ru-rut)
Alkohol, alkohol, utak mo'y buhol-buhol (Chut, chut-chu-ru-rut, chut-chu-ru-rut)
Alkohol, alkohol, alkohol (Chut-chu-ru, chut-chu-ru, chut-chu-ru)

Uh
Uh
Uh
Uh

Lumiliwanag, dumidilim, nadadapa, nauuntog
'Pag dalawin ng antok, kahit saan natutulog
At may hangover pa, paggising masakit ang ulo
Paano ba ako nakauwi? Shit, kailangan ko ng yelo

Alkohol, alkohol, utak mo'y buhol-buhol (Chu-rut, chut-chu-ru-rut) (Hoy, hoy)
Alkohol, alkohol, utak mo'y buhol-buhol (Chut, chut-chu-ru-rut, chut-chu-ru-rut) (Yeah)
Alkohol, alkohol, utak mo'y buhol-buhol (Chu-rut, chut-chu-ru-rut) (Hoy, hoy)
Alkohol, alkohol, utak mo'y buhol-buhol (Chut, chut-chu-ru-rut, chut-chu-ru-rut) (Yeah)
Alkohol, alkohol, alkohol, alkohol, alkohol (Chut-chu-ru, chut-chu-ru, chut-chu-ru) (Hoy, yeah, yeah, hoy)

",https://open.spotify.com/track/5MpIy9GYWw8AWsBL6Bneyi
Eraserheads,Circus (25th Anniversary Remastered),15/11/2019,Wishing Wells,4/5/2018,213000,27,0.551,0.858,0.0276,0,0.945,171.573,0.16,-12.234,0.0461,studio,"[Intro]
I wish I could go back to those fairy book tales
Forget the real world awhile
And seek the seas of the talking whales
A place of wishing wells and magic spells
A place of wishing wells and magic spells
Where everything starts out once upon a time
Long, long ago and ends happily ever after
[Verse 1]
I could go up the hill and run with Jill
The giant could smell I'm no Englishman
Cinderella danced with me at the ball
I told the queen of hearts about my plan
I travelled wonderland with Alice
I met with Snow White in the woods
I flew with Peter Pan in never, never land
Picked some berries with miss Red Riding Hood
[Chorus]
I wish I could go back to those fairy book tales
Forget the real world awhile
And seek the seas of the talking whales
A place of wishing wells and magic spells
A place of wishing wells and magic spells
Where everything starts out once upon a time
Long, long ago and ends happily ever after
[Verse 2]
I could be an outlaw in the west
Save the damsels in distress
We could sleep a hundred years
I could wake you up with a kiss
We'll swim the seven seas
We could make love more than twice
Fly like dragons in the skies
[Verse 3]
We could hang around the trees up
Buzz around like bees
We could make some honey
We don't need no money, baby
Just turn your back
You'll see jumpin' jelly beans sack
Just wait for me Jack
I'll be back, I'll be back
[Chorus]
I wish I could go back to those fairy book tales
Forget the real world awhile
And seek the seas of the talking whales
A place of wishing wells and magic spells
A place of wishing wells and magic spells
Where everything starts out once upon a time
Long, long ago and ends happily ever after
[Outro]
Place of wishing wells and magic spells
Place of wishing wells and magic spells
A place of wishing wells and magic spells
A place of wishing wells and magic spells","
I wish I could go back to those fairy book tales
Forget the real world awhile
And seek the seas of the talking whales
A place of wishing wells and magic spells
A place of wishing wells and magic spells
Where everything starts out once upon a time
Long, long ago and ends happily ever after

I could go up the hill and run with Jill
The giant could smell I'm no Englishman
Cinderella danced with me at the ball
I told the queen of hearts about my plan
I travelled wonderland with Alice
I met with Snow White in the woods
I flew with Peter Pan in never, never land
Picked some berries with miss Red Riding Hood

I wish I could go back to those fairy book tales
Forget the real world awhile
And seek the seas of the talking whales
A place of wishing wells and magic spells
A place of wishing wells and magic spells
Where everything starts out once upon a time
Long, long ago and ends happily ever after

I could be an outlaw in the west
Save the damsels in distress
We could sleep a hundred years
I could wake you up with a kiss
We'll swim the seven seas
We could make love more than twice
Fly like dragons in the skies

We could hang around the trees up
Buzz around like bees
We could make some honey
We don't need no money, baby
Just turn your back
You'll see jumpin' jelly beans sack
Just wait for me Jack
I'll be back, I'll be back

I wish I could go back to those fairy book tales
Forget the real world awhile
And seek the seas of the talking whales
A place of wishing wells and magic spells
A place of wishing wells and magic spells
Where everything starts out once upon a time
Long, long ago and ends happily ever after

Place of wishing wells and magic spells
Place of wishing wells and magic spells
A place of wishing wells and magic spells
A place of wishing wells and magic spells",https://open.spotify.com/track/3T8P0JOPUMN4Wc5fuLAx4l
